comment,label
@user @user @user @user انت قطري وسخ  والله اني اري روسكم قد اينعت وحان وقت قطافها   وخلي موزه تنفعكم,hateful
هاي مضروبة الله يعينها,obscene
وهاب آن الآوان لإقالة هذا الرجل قبل ان يدمر المؤسسة,normal
كلامك مزبوط معاليك الله يعطيك الصحة والعافية,normal
عوّي بعد عوّي,abusive
اديش بتاخد عالتويت,normal
حسبي الله ونعم الوكيل,obscene
كول هوا وسد بوزك معلمك لجاسوس لمجرم بدو شد شعر لشايب,abusive
انت شو خصك بالحجاب بدك تمشي عارية انت حرة بس ما تحاولي تقنعي العالم بوجهة نظرك بكفي عهر هوا الحريه,abusive
بتوقيت نصرالله شو رأي السيد اذا منبعت جبران باسيل على فينزويلا لدعم محور الصمود والتصدي ويرتب الأوضاع,normal
ما هذا يادكتور علي خطأ قد يصفه البعض بغير المغتفر لانه في موقع,normal
اجا الوقت لقلك يا عقاب صقر انك اجحشن جحش بالعالم,abusive
يا اخي قلنالك نقول نفوسك على سوريا بتوفر بنزين طالع نازل على الطريق وبتوفر تليفونات وفاكسات الله يباركل… ,normal
وليد بيك انت الجزمة ونحنا جريك من شعارات الحزن التقدمي ,abusive
الصور العارية واجسام البنات ومقاطع منحرفة ، ستشهد عليها الاصابع يوم القيامة ، كفاكم استهانة قالجنة اغلى,normal
شخسعد يا عمي ريحنا من قرفك,abusive
أكتر شي حبيت معاليك    والساطور العربي الموجّه هذه إضافه من المئات   ,normal
المقطع فيه موسيقى وامرأة متبرجة واذا سويت رتويت بتكون مشارك بالاثم,normal
ريتو ستميت عمرك ان تجوزت و ان ما تجوزت خرا عليك و عاللي بتتجوزك و عاللي بيعجبو هيك حكي,abusive
طول بالك لا تعرف من وين الخير,normal
روح تعالج يا حمار انت,obscene
وهابو كلمتين بيناتنا ما حدا سامع ولا شايف من بعد ما ضحكك تاج راسك سعد الحريري كم لبناني عم يضحك عليك      ,normal
شو محشش هيدا,normal
فعلاً لا يناسب الا زماننا، في زمان على فيه صوت الرويبضة، لكن عندما تحين الساعة سيعود كل الى حجمه ولو كا… ,normal
بعد كلام سماحة السيد حسن نصر الله البارحة تبين ان كل حملات شيطنة الوزير جبران باسيل قد سقطت,normal
@user @user @user @user @user عشان انتو بس والاعلام عندنا بس بيوريكوا التحرش… @url,normal
قصدك البغل جبران باسيل؟؟؟,abusive
هي انت عم تشغل مرتك بدعاره وعم تحطها وديعه لقيس الغزعلي الصور رح نرفقها لقيس مع مرتك يا وئام وهاب الديوث,obscene
كلاب الامارات بدهم حرق الله يلعنهم,hate
اسطورة يا ميلنر اول خنزير احبه,obscene
مش مهم  المهم انها بتدفعلوا ,normal
و نزار قباني كتب ايضا عن دمشق و هرب منها الى بيروت خوفا من حافظ الأسد فاغتالوا زوجته و كان هو المستهدف,normal
@user @user ما عاد راح يصيرون خنازير اذا دربهم مع الأسف,hateful
@user وي هادشي لي جاري بيه العمل الى تم التحرش بفتاة ما كتأكد أنها زوينة و الى العكس راها مفيها ميتشاف,normal
معالي الوزير نحنا شو دخلنا بكرا بيتفقوا قطر وسوريا و بالآخر بنطلع نحنا الخسرانين بالسياسة في مصالح,normal
@user هذا أحد خنازير وعبيد الريال القطري .,hateful_disrespectful
@user @user الكلاب تنبح وقافله مصر والسعودية تجري يا خنازير البنا,hateful
جبران باسيل مسخرة,abusive
وب بس انضرب لعراق من بوش الاب مابعتو لعرب جيشهم لضرب لعراق دخلك ما كانت سوريا بيناتهم لينفي لجنرال ويوقف لحرب بلبنان,normal
بس الفرق إنه الوزير الملك جبران باسيل ما بيستذكر إلا العمل الصالح لمصلحة الوطن والمواطن والحمدلله ما…,normal
والله انكم هندوس مافي فرق بينكم ياشيعه #يزيد_بن_معاويه_رضي_الله_عنه,hateful
عرص كبير معاها شويه فلوس كتير,obscene
معالي وزير التخبيص الخارجي,normal
بس حاب احكيلك كول هوا و انتهى النقاش بنسبة الي,abusive
انو باسيل ارتكب جريمة او حكي شي برات السياق,normal
دخلوها تلعب ولا ضلت احتياطي؟,obscene
كوووول خرا يابن الكلب,abusive
كلام سليم وصحيح ويسعد صباحك يا استاذ وئام,normal
واطي ولا يسوي خروه,obscene
والله ما فهم لقطر غيرك يا معالي الوزير تقبل حبي وتقديري   ,normal
انت الفهيم وانت صاحب العقل النَيِّرٌ وانت القصة كلا بس بلا تفرجينا هلقد أنك بتفهم حرام البشرية ما بتستوعب ذكائك,normal
هيدا انسان تافه وكاذب كل هدف المقال القواص على جبران باسيل,abusive
لن أعيش في قفطان أمي ، المسلسل يحكي عن بنت أرادت الزواج بأي ثمن للتحرر من التحرش و طغيان المجتمع @url,normal
شكرا جبران باسيل,normal
الملوخية هي سيمبول الحب الجميل اللي من طرفين,normal
طعمرك هيدا استفراغ هيدا شعر,abusive
#الحديده_تتحرر الحمدلله والله اكبر صقور التحالف الله ينصركم ويتم تحرير اليمن بالكامل من خنازير ايران,hateful_disrespectful
يا جماعة عيد حضرة مبارك لنا ولكم من الشيخ كوربن بس اذا حدا بيشرحلي شو هاد عيد الحضرة أكن لهم من الشاكرين,normal
رؤساء اتحادات الرماية الافارقة في زيارة الي قناة السويس الجديدة @url,normal
الله ياخدهاا الهي,obscene
هربت منو بالبيجامة فا لا تحكي كلام اكبر منك لعاب على قدك يا صغير ,normal
صراحة و بكل تواضع عرب إفريقيا بعيدين بسنوات ضوئية عن شاربي بول البعير إنشاء الله نستكمل توراثنا ونصبح من الدول المت… @user,hateful
يللا املنا كبير ع يد سموه تنفصل الحجاز وتهامة عن نجد,normal
طل الملك طل الله القوات والحكيم وبس ولك يقبرني الله,normal
رجع لاصله حتفضل عريان استر نفسك ياجربوع,obscene
شي مؤلم للغاية,normal
تلحس ما احمرك ,abusive
بخصوص موقف جبران باسيل بالنسبة من العداء مع اسرائيل انه ليس خلاف ايديولوجي اين بيانكم من البحث الذي توعدتم به؟,normal
موتني يا بسام عجبتني مزحتك  ,normal
ولك إنت مين يا حشرة لحتى تشبه حالك للعملاق مارسيل غانم,abusive
خبير الكبتاغون امير من عندكن يا تبع بول البعير,obscene
يستاهل الردود العنيفه طالما لبنان لا تردعه,normal
@user يقول الله ( وقرنّ في بيوتكن ....) هل ترضى أيها المتحدث بأن تخرج زوجتك أو بنتك وأختك متبرجة بكامل زي… @url,normal
يا زلمة والله اذا بتسكر تمك بترتاح وبتريح حاجتك تحكي وتبين انك انسان ناقص عقل ورسمالك كم    بيتغير اسلوبك ,abusive
سامي الجميل تاج راسك يا عميل إيراني,normal
من ايمت جماعة المقاومة بيحكوا بفينيقيا,normal
